 ,Id,Location,Area,Region,Number_of_Rooms,House_Type,House_Price,isSold,Sold_Date,Distance_from_City_inMiles,Seller,PostalCode,Number_of_Bedrooms,Number_of_Bathrooms,Number_of_CarParkings,_of_Land_inMeters,Height_of_Building_inMeters,Year_Built,Lattitude,Longtitude
1813,6304,100,4,1,1,duplex,245000,0,22-05-2016,6.5,29,79,1,1,1,0,,,-37.7581,144.9944
1814,9805,18,11,2,2,other,570000,0,24-06-2017,8.6,31,17,2,1,2,567,74,1950,-37.7877,144.84757
1815,13556,208,20,2,3,other,350000,0,26-08-2017,18.4,165,142,3,1,1,466,103,2003,-37.86744,144.65609
1816,13299,94,20,2,3,other,810000,1,23-09-2017,8.2,13,39,3,1,3,492,134,,-37.73084,144.92238
1817,3471,60,2,2,4,other,1010000,1,14-05-2016,12.8,12,52,4,2,2,776,268,1980,-37.7502,144.8745
1818,2043,35,13,1,3,other,735000,0,04-03-2017,9.2,12,32,3,1,1,427,,,-37.7303,144.9773
1819,9620,69,16,1,2,duplex,740000,0,17-06-2017,0,151,58,2,1,1,0,113,1999,-37.81317,144.95452
1820,181,5,5,2,3,duplex,730000,0,28-05-2016,13.8,30,5,3,2,1,70,3,2014,-37.868,144.8285
1821,8314,85,4,1,4,other,1005000,1,20-05-2017,11.2,2,71,4,2,5,768,,,-37.6947,144.9851
1822,8791,37,14,4,3,townhouse,840000,0,01-07-2017,12.4,58,34,3,2,2,0,,,-37.78653,145.12363
1823,4880,84,4,1,4,other,1004000,1,03-09-2016,8.8,2,70,3,0,0,650,,,-37.7346,145.0226
1824,644,14,7,3,4,other,2525000,0,16-04-2016,9.2,3,13,4,2,2,1235,196,1960,-37.7988,145.089
1825,6190,98,7,3,4,other,1751000,1,28-08-2016,11.2,3,59,3,1,3,627,,,-37.8176,145.0941
1826,12076,237,24,8,3,other,385000,1,29-07-2017,29.8,81,159,3,1,2,670,124,1975,-37.70228,144.57688
1827,600,14,7,3,4,other,1825000,1,04-03-2017,9.2,45,13,4,2,3,736,225,1958,-37.7944,145.1028
1828,3921,68,11,2,3,other,920000,0,10-09-2016,8.7,1,8,3,1,2,689,110,1920,-37.7823,144.887
1829,5808,93,3,3,2,duplex,690000,0,12-06-2016,6.1,19,76,2,1,0,0,100,,-37.8579,144.981
1830,7260,127,11,2,3,other,709000,1,22-05-2016,8.2,33,56,3,1,1,405,,,-37.79,144.867
1831,5500,88,11,2,3,other,1001000,1,16-07-2016,6.6,33,42,2,1,1,256,,,-37.8086,144.8927
1832,7420,140,18,2,3,duplex,455000,1,27-06-2016,14.5,2,2,3,1,1,166,136,1999,-37.7169,144.8582
1833,8262,84,4,1,4,other,1200000,1,08-04-2017,8.8,59,70,4,3,2,466,,,-37.731,145.0115
1834,7483,11,2,2,4,other,1300000,0,20-05-2017,10.5,2,10,4,3,2,656,322,1990,-37.7522,144.8659
1835,6667,109,11,2,3,other,850000,1,13-08-2016,7,33,85,3,1,1,444,,,-37.8193,144.8753
1836,13139,28,20,3,4,other,1966000,0,23-09-2017,10.1,43,27,4,2,2,627,181,1905,-37.89184,145.06056
1837,2436,41,2,2,2,duplex,435000,1,19-11-2016,8,2,38,2,1,1,0,66,1970,-37.7461,144.9079
1838,5682,90,16,3,1,duplex,310000,0,23-04-2016,3.3,19,74,1,1,1,0,37,1970,-37.8319,144.9876
1839,2369,41,2,2,2,duplex,645000,1,10-09-2016,8,12,38,2,1,1,228,,,-37.7531,144.9059
1840,8195,131,8,3,4,other,1840000,1,29-04-2017,14,46,49,4,2,2,598,222,1900,-37.898,145.0928
1841,1529,24,10,3,2,other,633000,1,14-05-2016,11.7,41,23,2,1,1,276,92,1965,-37.8454,145.0971
1842,3048,52,12,3,2,other,1615000,0,12-11-2016,13.7,25,46,2,1,1,801,,1934,-37.9348,145.0162
1843,4617,81,13,1,3,other,522500,1,07-05-2016,9.9,47,67,3,1,1,192,121,2005,-37.7177,144.9321
1844,7892,48,7,3,2,duplex,910000,1,29-04-2017,9.2,45,43,2,1,1,157,97,1970,-37.8499,145.0814
1845,637,14,7,3,4,other,1950000,1,14-05-2016,9.2,45,13,3,3,2,665,232,1970,-37.7889,145.0904
1846,5053,85,4,1,2,duplex,405000,1,07-05-2016,11.2,12,71,2,1,1,171,94,2009,-37.711,145.0027
1847,8701,107,6,3,1,other,900000,0,29-04-2017,5.1,19,69,1,1,1,160,,1930,-37.8556,144.9885
1848,4153,73,17,3,3,other,1090000,0,03-12-2016,14.6,46,61,3,2,2,784,160,1960,-37.9368,145.0568
1849,9640,191,17,5,4,other,1150000,0,17-06-2017,21.5,43,130,4,2,2,603,194,2004,-38.00549,145.10372
1850,2464,41,2,2,3,other,1290000,1,28-05-2016,8,2,38,3,1,2,605,,,-37.7541,144.9265
1851,8896,193,23,5,3,other,655000,0,01-07-2017,34.1,199,132,3,2,2,731,,1972,-38.02938,145.31876
1852,4548,79,8,5,3,other,995000,1,08-10-2016,14.7,43,65,3,1,1,530,,,-37.9248,145.1067
1853,6541,105,5,2,2,other,1337500,0,25-02-2017,8,47,83,2,1,0,297,,,-37.8645,144.8977
1854,5225,85,4,1,3,other,550000,0,27-06-2016,11.2,12,71,3,2,2,260,128,2006,-37.7106,145.0225
1855,6997,119,7,3,5,other,3500000,0,18-06-2016,7.5,3,91,4,2,2,1250,360,2000,-37.8245,145.0524
1856,11208,94,2,2,4,other,1610000,1,12-08-2017,8.2,13,39,4,3,2,861,274,1955,-37.73154,144.92243
1857,39,2,2,2,3,other,730000,0,03-12-2016,13.5,2,2,3,2,1,0,145,1965,-37.7203,144.8755
1858,3780,66,6,3,3,other,1950000,1,07-05-2016,7.4,3,55,2,1,1,325,,,-37.8636,145.0301
1859,11234,101,6,3,3,duplex,1860000,1,12-08-2017,4.1,114,80,3,2,2,0,176,1930,-37.8404,145.01425
1860,7605,21,13,1,3,townhouse,981000,0,13-05-2017,5.2,2,20,3,2,1,122,140,2012,-37.7698,144.9661
1861,7849,45,1,1,3,other,2555000,1,20-05-2017,3.5,6,31,3,1,1,340,,,-37.7869,144.9863
1862,5805,93,3,3,2,duplex,390000,0,11-02-2017,6.1,21,76,2,1,1,0,73,2000,-37.859,144.9767
1863,8801,41,2,2,1,duplex,310000,1,01-07-2017,7.5,13,38,1,1,1,0,,,-37.75515,144.92114
1864,9511,116,16,1,2,townhouse,1350000,1,17-06-2017,1.3,124,89,2,2,1,87,115,2005,-37.81803,144.9892
1865,6423,102,15,4,3,other,765000,1,14-05-2016,13.8,43,35,3,1,2,608,138,1975,-37.7396,145.0885
1866,5218,85,4,1,2,duplex,300000,1,26-07-2016,11.2,29,71,2,1,1,87,62,1970,-37.7174,145.0016
1867,3763,65,11,2,2,other,770000,1,25-02-2017,9.2,31,56,2,1,1,329,,1955,-37.7887,144.8788
1868,3132,54,7,3,3,duplex,956000,1,07-11-2016,4.6,3,47,3,2,2,189,,,-37.8258,145.0446
1869,8584,115,16,1,2,duplex,995000,1,22-04-2017,1.8,46,88,2,2,1,0,110,2000,-37.7973,144.9712
1870,5365,86,1,1,3,other,2640000,1,18-03-2017,2.6,19,72,3,1,1,309,,,-37.82,145.0054
1871,13234,189,20,4,3,other,902000,0,23-09-2017,17.2,43,128,3,2,2,327,,,-37.82863,145.19506
1872,11731,65,11,2,2,other,650000,1,22-07-2017,6.4,31,56,2,1,2,249,,,-37.78891,144.87114
1873,4741,82,3,3,2,other,1060000,1,10-12-2016,3.8,19,68,2,1,0,106,70,1910,-37.8346,144.9373
1874,3485,60,2,2,5,other,700000,0,22-05-2016,12.8,2,52,4,2,2,629,,,-37.7423,144.869
1875,620,14,7,3,4,other,1388800,1,10-09-2016,9.2,3,13,3,2,1,517,247,1970,-37.783,145.0926
1876,13542,92,20,2,3,other,965000,1,26-08-2017,6.2,22,62,3,1,2,478,,,-37.82815,144.87395
1877,4999,84,4,1,2,other,860000,1,27-06-2016,8.8,12,70,2,2,1,415,138,1925,-37.7481,145.0017
1878,11726,255,28,6,3,duplex,447000,1,22-07-2017,41,19,169,3,1,2,230,102,2002,-38.16404,145.18781
1879,4596,80,16,1,2,duplex,750000,0,30-07-2016,2.6,3,66,2,1,1,2193,,,-37.7813,144.9578
1880,2873,49,13,1,4,other,550000,0,04-03-2017,13,88,44,4,2,1,683,138,2017,-37.6964,144.9314
1881,14,1,1,1,1,duplex,441000,0,14-05-2016,2.5,4,1,1,1,1,0,,,-37.8016,144.9988
1882,10991,280,24,2,6,other,615000,1,12-08-2017,27.7,245,180,6,3,1,850,254,1980,-37.62856,144.71825
1883,581,13,7,3,3,other,1500000,0,28-08-2016,9.7,41,12,3,2,2,404,190,2011,-37.8075,145.1011
1884,1090,19,12,3,2,other,1102000,1,12-11-2016,11.2,19,18,2,1,2,318,,,-37.9011,145.0011
1885,12507,48,20,3,3,other,2200000,1,09-09-2017,7.3,9,43,3,2,2,705,158,1935,-37.86578,145.06886
1886,1467,23,14,4,3,other,880000,0,04-06-2016,11.8,12,22,3,2,2,514,190,1960,-37.7683,145.0959
1887,192,6,5,2,3,other,623000,1,04-06-2016,11.1,31,6,3,1,3,540,,,-37.8267,144.8368
1888,3055,52,12,3,3,other,1460000,1,15-10-2016,13.7,21,46,3,2,2,413,137,1970,-37.933,144.9975
1889,10474,84,4,1,3,duplex,550000,0,27-05-2017,8.4,18,70,3,2,1,0,,2012,-37.74762,145.00261
1890,3789,66,6,3,3,other,2415000,1,15-10-2016,7.4,3,55,3,1,3,696,128,1910,-37.8462,145.0386
1891,6502,105,5,2,3,other,1575000,1,07-11-2016,8,4,83,3,2,3,430,215,1996,-37.8613,144.8939
1892,9967,268,30,6,3,other,620000,0,24-06-2017,31.6,188,174,3,1,4,2385,127,1930,-37.79977,145.37222
1893,10756,189,10,4,3,other,1095000,1,08-07-2017,17.2,28,128,3,1,1,493,,,-37.81498,145.18924
1894,4761,82,16,3,2,other,875000,1,18-06-2016,3.8,24,68,2,1,1,95,,,-37.8381,144.9465
1895,8785,158,22,4,4,other,875000,1,01-07-2017,23,12,105,4,2,2,244,,,-37.80267,145.27569
1896,11703,120,15,4,3,other,1515000,0,22-07-2017,8.9,27,35,3,1,3,827,,1950,-37.74776,145.06217
1897,7848,45,1,1,3,other,1625000,1,20-05-2017,3.5,2,31,3,1,0,204,,,-37.7911,144.9818
1898,7541,17,10,4,5,other,1726000,1,20-05-2017,13.1,41,16,5,2,2,631,,,-37.8265,145.1276
1899,5606,90,6,3,1,duplex,409000,1,07-05-2016,3.3,103,74,1,1,1,0,45,1970,-37.8414,144.991
1900,3386,58,15,4,4,other,1470000,0,15-10-2016,7.9,27,50,4,2,1,694,217,1950,-37.7565,145.0506
1901,9335,94,2,2,5,other,1780000,1,03-06-2017,8.2,2,39,5,3,6,699,,,-37.7377,144.91896
1902,11250,219,19,1,3,other,729000,1,12-08-2017,16.5,2,147,3,1,1,672,,,-37.6784,144.88797
1903,536,13,7,3,2,townhouse,760000,1,10-12-2016,9.7,62,12,2,1,1,121,100,1960,-37.8112,145.0881
1904,5895,94,2,2,3,other,1194000,1,11-02-2017,9.7,2,39,3,1,2,650,143,1930,-37.7436,144.9308
1905,13048,89,20,3,3,other,1412000,0,19-08-2017,1.9,9,73,3,1,,128,130,1880,-37.83731,144.95057
1906,11766,81,13,1,2,duplex,550000,0,22-07-2017,8.5,14,67,2,1,1,164,80.7,2008,-37.72219,144.92559
1907,3885,67,6,3,2,other,2412000,1,25-02-2017,11.2,3,57,2,1,4,1220,,,-37.8846,145.087
1908,5505,88,11,2,3,other,1080000,0,18-03-2017,6.6,32,42,3,1,0,234,111,1900,-37.8051,144.8858
1909,8893,192,8,4,3,other,1385000,1,01-07-2017,14.2,43,131,3,1,2,807,167,1970,-37.86618,145.14757
1910,4721,82,16,3,2,duplex,795000,1,06-08-2016,3.8,24,68,2,2,1,579,84,2013,-37.8416,144.9381
1911,5601,90,6,3,1,duplex,510000,1,04-06-2016,3.3,8,74,1,1,1,0,,2000,-37.8361,144.9966
1912,5771,93,3,3,2,duplex,495000,0,04-03-2017,6.1,21,76,2,1,1,0,74,1970,-37.8616,144.9907
1913,9468,152,10,4,4,other,1580000,1,17-06-2017,14.7,45,101,4,2,2,724,,,-37.85646,145.14311
1914,7761,34,13,1,4,other,1005000,1,20-05-2017,7.8,2,32,4,2,1,172,135,1900,-37.7483,144.9634
1915,1540,24,10,3,3,other,1540000,1,17-09-2016,11.7,3,23,3,2,2,653,120,1950,-37.8445,145.1011
1916,1085,19,12,3,4,other,2800000,0,10-12-2016,11.2,22,18,4,3,3,596,,,-37.9059,144.9927
1917,1994,34,13,1,4,other,990000,0,24-09-2016,7.8,89,32,4,1,1,488,142,1930,-37.7537,144.9532
1918,3042,52,12,3,3,other,1682000,1,10-12-2016,13.7,21,46,3,1,1,767,,,-37.9365,145.022
1919,12540,62,20,3,3,other,1950000,1,09-09-2017,5.4,46,53,3,1,3,706,,,-37.79793,145.03834
1920,10821,92,5,2,2,other,802000,1,08-07-2017,6.2,28,62,2,1,1,174,100.6,1900,-37.83162,144.88742
1921,5941,95,18,2,3,other,725000,0,07-11-2016,12.6,129,77,3,1,3,534,,,-37.7801,144.8412
1922,12109,194,10,4,2,duplex,725000,1,29-07-2017,15.4,52,114,2,1,2,848,,,-37.82577,145.17896
1923,12976,46,20,1,3,townhouse,1017500,1,19-08-2017,3.4,3,41,3,2,2,459,153,2003,-37.78273,144.92358
1924,4301,75,2,2,3,duplex,800000,1,10-12-2016,11.2,2,2,3,2,1,0,,,-37.7452,144.8895
1925,10362,61,16,1,1,duplex,400000,0,27-05-2017,3.4,57,41,1,1,1,0,56,2008,-37.79741,144.92614
1926,13579,109,20,2,4,other,1285000,0,26-08-2017,6.3,32,85,4,1,1,362,112,1920,-37.81188,144.88449
1927,12562,189,20,4,3,other,1237000,1,09-09-2017,17.2,41,128,3,2,2,534,187,1970,-37.81059,145.18975
1928,2192,37,14,4,3,other,1362000,1,27-11-2016,13.9,58,34,3,1,2,798,132,1960,-37.7894,145.1333
1929,10115,13,7,3,2,duplex,725000,0,27-05-2017,7.9,41,12,2,1,1,136,76,1975,-37.80626,145.08776
1930,3689,63,7,3,2,duplex,620000,1,03-09-2016,7.5,2,54,2,1,1,0,,1970,-37.7971,145.0514
1931,3367,58,15,4,4,other,1300000,1,07-11-2016,7.9,2,50,4,1,1,586,,,-37.7726,145.0396
1932,4250,74,5,2,4,other,1115000,1,18-03-2017,8.4,4,62,4,1,1,0,163,1880,-37.8423,144.8795
1933,11060,119,7,3,1,duplex,560000,0,12-08-2017,6.2,3,91,1,1,1,803,,,-37.82689,145.05542
1934,11858,218,31,2,3,other,452000,0,22-07-2017,14.7,1,133,3,1,3,567,121,1980,-37.88666,144.66149
1935,7563,19,12,3,4,other,2000000,0,13-05-2017,11.2,7,18,4,2,2,286,283,1999,-37.8981,145
1936,4436,77,4,1,3,other,926000,1,14-05-2016,5.5,19,64,3,1,2,380,,,-37.7709,145.0105
1937,9155,231,21,4,3,other,805000,1,03-06-2017,24.8,18,156,3,1,2,1008,,,-37.89879,145.28866
1938,13385,24,20,3,3,other,1340000,1,26-08-2017,10.4,45,23,3,1,1,556,,,-37.84375,145.10591
1939,3494,60,2,2,3,other,601200,1,27-06-2016,12.8,2,52,4,1,1,554,147,1960,-37.7303,144.8636
1940,8541,109,11,2,3,other,970000,1,20-05-2017,7,47,85,3,2,0,354,135,1930,-37.8212,144.8937
1941,7301,128,18,2,3,other,760000,1,27-11-2016,13.9,32,77,3,1,2,534,,,-37.7789,144.8209
1942,9537,118,13,1,5,other,1018000,1,17-06-2017,13.1,3,90,5,2,2,737,194,1990,-37.71729,144.96403
1943,2406,41,2,2,3,other,770000,1,16-04-2016,8,10,38,3,1,0,438,,,-37.754,144.926
1944,10570,6,5,2,4,other,1030000,0,08-07-2017,9.4,19,6,4,3,2,533,,,-37.82726,144.83533
1945,9764,1,1,1,3,other,855000,1,24-06-2017,3,2,1,3,2,1,92,116,2004,-37.79683,144.99586
1946,1624,25,7,3,2,duplex,700000,1,27-11-2016,7.8,9,24,2,1,1,631,75,1970,-37.8434,145.081
1947,294,8,2,2,2,other,1053000,1,06-08-2016,5.9,2,8,2,1,1,269,109,1900,-37.7748,144.929
1948,7244,127,11,2,3,other,756000,1,13-08-2016,8.2,10,56,3,1,1,353,360,1925,-37.7915,144.8733
1949,11973,165,27,7,4,other,500000,0,29-07-2017,25.9,5,111,4,2,2,550,,,-37.58279,145.12172
1950,4795,82,16,3,3,other,2100000,1,27-11-2016,3.8,9,68,3,2,1,170,,,-37.835,144.943
1951,8580,13,7,3,3,townhouse,1680000,1,22-04-2017,9.7,45,12,3,3,1,329,178,2005,-37.8101,145.0844
1952,6549,105,5,2,4,other,1860000,1,27-11-2016,8,31,83,4,2,0,199,242,,-37.8615,144.9023
1953,7990,56,15,4,2,other,613000,1,13-05-2017,9.4,12,48,2,1,0,391,74,1960,-37.7349,145.0398
1954,3992,69,16,1,1,duplex,375000,0,15-10-2016,2.8,5,58,1,1,0,1414,47,2014,-37.8161,144.9712
1955,6783,112,13,1,1,duplex,370000,0,15-10-2016,4.5,2,86,1,1,1,0,,,-37.765,144.9731
1956,12102,74,5,2,2,duplex,582000,0,29-07-2017,6.2,34,62,2,1,1,963,86,2012,-37.84212,144.88211
1957,9064,112,13,1,2,other,1105000,1,03-06-2017,4,2,86,2,1,2,173,79,1890,-37.77524,144.97529
1958,2421,41,2,2,4,other,1870000,1,18-03-2017,8,2,38,4,1,1,700,,,-37.755,144.9233
1959,12491,167,20,1,3,other,375000,0,09-09-2017,19.6,59,113,3,1,1,167,,2011,-37.63011,145.02936
1960,2531,44,1,1,3,other,1481000,1,13-08-2016,1.6,3,40,3,2,1,138,,1900,-37.795,144.9806
1961,6665,109,11,2,3,other,1050000,1,12-11-2016,7,32,85,3,1,2,442,,1940,-37.8201,144.872
1962,13330,221,20,1,2,townhouse,401000,1,23-09-2017,25.5,43,149,2,1,1,115,,,-37.61379,145.03296
1963,2709,47,11,2,2,duplex,370000,0,18-06-2016,6.4,31,42,2,1,1,0,75,2007,-37.7992,144.8961
1964,9099,155,17,3,2,duplex,850000,1,03-06-2017,17.9,69,102,2,1,2,0,81,1970,-37.96021,145.05938
1965,13005,122,20,1,4,other,650000,1,19-08-2017,14,52,92,4,3,1,693,120,1980,-37.68196,144.90661
1966,12849,207,20,2,3,other,436000,0,16-09-2017,31.7,242,141,3,2,2,350,220,2004,-37.58883,144.70202
1967,10122,14,7,3,3,other,1590000,1,27-05-2017,9.7,3,13,3,1,1,697,128,1955,-37.78483,145.07477
1968,808,16,9,3,4,townhouse,1210000,1,06-08-2016,13.9,19,15,3,3,2,291,222,2014,-37.9347,145.0546
1969,7071,121,15,4,2,duplex,485000,1,13-08-2016,9,27,50,2,1,1,0,,,-37.7699,145.0581
1970,6632,109,11,2,2,townhouse,650000,0,03-12-2016,7,33,85,2,1,1,0,2,1980,-37.8113,144.8955
1971,10121,14,7,3,5,other,1940000,1,27-05-2017,9.7,19,13,5,2,1,629,140,1940,-37.79238,145.07841
1972,5111,85,4,1,2,other,644000,1,12-11-2016,11.2,12,71,2,1,2,455,,1940,-37.7246,144.9995
1973,10651,164,14,4,2,townhouse,630000,0,08-07-2017,16.1,235,110,2,1,1,196,100,2000,-37.80103,145.17844
1974,6461,103,15,1,3,other,632000,0,25-02-2017,14.9,110,81,3,1,2,650,,,-37.711,145.0854
1975,1414,22,13,1,3,other,1330000,1,12-11-2016,5.9,2,21,3,1,2,353,101,1930,-37.764,144.9428
1976,9221,67,6,3,3,other,2265000,1,03-06-2017,8.4,9,57,3,2,2,531,,,-37.86749,145.05122
1977,5063,85,4,1,4,other,1030000,1,07-11-2016,11.2,28,71,4,2,3,630,190,1935,-37.721,144.9952
1978,6746,110,2,2,3,duplex,726000,1,24-09-2016,9.1,12,38,3,1,1,229,111,1996,-37.7606,144.8973
1979,1495,23,14,4,3,duplex,812500,1,19-11-2016,11.8,12,22,3,1,1,421,,,-37.7798,145.1023
1980,2617,46,2,1,2,duplex,365000,0,03-12-2016,4.4,14,41,2,1,1,0,60,1970,-37.7833,144.9255
1981,12841,273,20,4,4,other,950000,1,16-09-2017,22.2,45,177,4,2,,758,,1975,-37.88863,145.23435
1982,11015,41,2,2,4,other,1500000,1,12-08-2017,7.5,2,38,4,2,2,465,148,1940,-37.75178,144.89876
1983,8184,78,13,1,5,other,1306000,1,20-05-2017,11.5,128,44,5,3,3,700,,,-37.7206,144.9194
1984,11627,155,17,3,4,other,1138000,1,22-07-2017,17.9,56,102,4,2,1,536,,,-37.96768,145.07966
1985,10243,39,9,3,4,townhouse,1970000,1,27-05-2017,7.2,44,36,4,2,2,470,,,-37.89359,145.01267
1986,12940,34,20,1,5,other,1500000,0,19-08-2017,6.7,2,32,5,3,4,900,180,1888,-37.75402,144.95991
1987,11700,119,7,3,2,duplex,520000,0,22-07-2017,6.2,123,91,2,1,1,0,,,-37.84139,145.05045
1988,13334,2,20,2,3,other,975500,1,26-08-2017,10.4,12,2,3,1,1,697,,,-37.73254,144.88321
1989,220,6,5,2,2,duplex,292000,1,28-08-2016,11.1,33,6,2,1,1,153,70,1970,-37.8332,144.8649
1990,9332,91,16,3,2,duplex,590000,0,03-06-2017,0.7,151,75,2,2,1,0,,2009,-37.82586,144.957
1991,12702,158,20,4,3,other,858000,1,16-09-2017,23,59,105,3,1,2,857,139,1960,-37.80244,145.29711
1992,9544,47,11,2,3,duplex,855000,1,17-06-2017,5.1,33,42,3,2,2,0,,,-37.80443,144.90642
1993,4956,84,4,1,3,other,1080000,0,17-09-2016,8.8,18,70,3,1,1,487,189,1925,-37.7511,144.9907
1994,4324,75,2,2,3,duplex,773000,1,26-07-2016,11.2,12,2,3,1,1,275,,,-37.7383,144.8898
1995,11556,1,1,1,2,other,1190000,1,22-07-2017,3,1,1,2,2,1,147,175,2000,-37.80269,145.0001
1996,8712,104,16,1,3,other,1750000,1,13-05-2017,1.9,46,82,3,1,1,160,,1870,-37.8082,144.9451
1997,1275,21,13,1,4,other,1450000,1,07-11-2016,5.2,3,20,4,2,2,323,,,-37.7637,144.9565
1998,5211,85,4,1,3,other,810000,1,25-02-2017,11.2,12,71,3,2,3,486,,,-37.7164,145.0048
1999,201,6,5,2,3,other,708000,1,15-10-2016,11.1,4,6,3,1,2,585,97,1960,-37.8258,144.8523
2000,7346,131,8,3,4,other,855000,0,28-05-2016,14,46,49,3,2,1,728,,,-37.8966,145.0979
2001,3017,52,12,3,4,other,2140000,1,03-12-2016,13.7,42,46,4,2,3,688,187,1925,-37.9319,145.0173
2002,5189,85,4,1,3,duplex,475000,0,22-08-2016,11.2,12,71,3,1,2,521,100,2010,-37.7097,144.9912
2003,11331,295,18,2,3,other,560000,1,15-07-2017,18,81,121,3,2,2,543,153,1995,-37.7143,144.77096
2004,10308,233,19,1,4,other,730000,1,27-05-2017,20.4,81,158,4,2,1,633,270,2004,-37.63958,144.90267
2005,4136,72,2,2,2,duplex,470000,0,27-11-2016,6.9,2,60,2,1,1,0,65,2014,-37.7677,144.92
2006,2999,51,13,1,3,other,550000,0,22-05-2016,12.1,10,44,3,1,3,610,142,1960,-37.7107,144.9419
2007,8001,58,15,4,3,other,990000,1,06-05-2017,7.9,2,50,3,2,2,377,,1940,-37.7573,145.0496
2008,10055,94,2,2,3,other,883000,1,24-06-2017,8.2,13,39,3,1,1,534,,,-37.719,144.90634
2009,7448,4,4,1,4,other,1975000,1,20-05-2017,6.4,2,4,4,2,2,600,,,-37.771,145.0318
2010,9512,39,9,3,3,other,1460000,0,17-06-2017,7.2,1,36,3,1,0,377,133,1915,-37.88783,145.01324
2011,3978,69,16,1,2,duplex,780000,0,04-06-2016,2.8,150,58,2,2,1,0,85,1997,-37.8095,144.9691
2012,11262,109,11,2,2,duplex,500000,0,12-08-2017,6.3,4,85,2,1,1,0,85,,-37.81352,144.88311
2013,12573,77,20,1,3,other,1341500,0,09-09-2017,5.3,3,64,3,1,1,272,,1950,-37.77986,145.00772
2014,3943,68,11,2,3,townhouse,820000,0,18-03-2017,8.7,1,8,3,2,2,275,,,-37.7719,144.8767
2015,4688,81,13,1,2,other,525500,1,28-05-2016,9.9,13,67,2,1,1,111,84,2000,-37.7261,144.9336
2016,6909,118,13,1,3,townhouse,553500,1,12-11-2016,12.4,43,90,3,2,1,280,,,-37.7027,144.9615
2017,190,6,5,2,3,other,1405000,1,04-03-2017,11.1,31,6,3,1,3,655,,,-37.8338,144.8562
2018,5502,88,11,2,3,other,875000,1,16-07-2016,6.6,33,42,3,2,2,193,154,2000,-37.8065,144.8866
2019,13096,7,20,3,4,other,3000000,0,23-09-2017,6.3,7,7,4,3,2,474,180,1915,-37.86345,145.02454
2020,733,15,9,3,3,other,1200000,0,12-11-2016,13,19,14,3,2,2,590,,,-37.9256,145.0497
2021,9138,167,27,1,3,other,540000,1,03-06-2017,19.6,64,113,3,1,4,699,118,1988,-37.65105,145.04613
2022,7044,120,15,4,2,townhouse,595000,0,17-09-2016,10.6,27,35,2,1,1,88,,,-37.7587,145.0629
2023,12948,156,20,1,4,other,632000,1,19-08-2017,20.6,43,103,4,2,2,448,,,-37.57565,144.91365
2024,8308,85,4,1,2,townhouse,652000,1,13-05-2017,11.2,2,71,2,2,2,254,93,2007,-37.7071,145.0108
2025,10674,173,19,2,4,other,749000,0,08-07-2017,12.9,12,45,4,2,2,561,160,1970,-37.68269,144.88601
2026,3775,66,6,3,4,other,2300000,1,04-06-2016,7.4,3,55,4,2,2,599,,1977,-37.8493,145.0395
2027,1402,22,13,1,2,townhouse,380000,0,07-11-2016,5.9,2,21,2,1,1,0,85,1970,-37.7607,144.9393
2028,7091,123,4,1,2,other,731000,1,11-03-2017,12.4,43,93,2,1,0,640,,,-37.717,145.0312
2029,3344,57,8,3,2,duplex,648000,1,18-06-2016,13,43,49,2,1,1,0,,,-37.9014,145.0824
2030,8995,110,2,2,2,duplex,507000,1,03-06-2017,7.5,12,38,2,1,1,0,80,1960,-37.75571,144.90366
2031,12818,83,20,3,1,duplex,515000,1,16-09-2017,4.6,1,69,1,1,,284,,,-37.85018,144.99006
2032,9369,218,31,2,3,other,490000,0,03-06-2017,14.7,43,133,3,2,4,1022,,,-37.90811,144.64373
2033,11727,255,28,6,4,other,900000,1,22-07-2017,41,56,169,4,2,6,2026,,,-38.15575,145.19516
2034,8875,188,27,1,2,duplex,460000,1,01-07-2017,17.9,29,127,2,1,1,241,88,2000,-37.67231,145.05878
2035,5136,85,4,1,2,duplex,440000,0,15-10-2016,11.2,43,71,2,1,2,132,83,1980,-37.709,145.0219
2036,1145,19,12,3,1,duplex,671000,1,27-11-2016,11.2,21,18,1,1,1,70,74,1980,-37.9194,145.0003
2037,13218,62,20,3,3,other,1350000,0,23-09-2017,5.4,3,53,3,2,1,275,,1992,-37.80442,145.04085
2038,42,2,2,2,3,townhouse,700000,1,04-03-2017,13.5,10,2,3,2,2,239,134,2009,-37.7218,144.8837
2039,2162,37,14,4,4,townhouse,985000,1,18-03-2017,13.9,45,34,4,2,2,182,160,1998,-37.7888,145.138
2040,6125,98,10,3,3,duplex,736000,1,07-05-2016,11.2,12,59,3,1,2,195,,,-37.8287,145.1022
2041,9981,74,5,2,3,other,1220000,0,24-06-2017,6.2,40,62,3,1,2,492,103,1940,-37.83529,144.87893
2042,9403,7,6,3,2,other,1550000,1,17-06-2017,6.3,3,7,2,1,0,212,,,-37.85068,145.01579
2043,12129,84,4,1,7,other,1350000,0,29-07-2017,8.4,59,70,7,3,4,530,,,-37.73526,144.99508
2044,10866,104,16,1,2,duplex,510000,1,08-07-2017,3.1,28,82,2,1,1,75,66,2007,-37.80473,144.9435
